,store_timestamp,station_location,evse_name,y_true,y_pred
1520,2025-07-19 12:30:00,CSCS2015,0.0,0.0,3.8907797e-20
1521,2025-07-19 13:00:00,CSCS2015,0.0,0.0,3.8895034e-20
1522,2025-07-19 13:30:00,CSCS2015,0.0,0.0,3.8884058e-20
1523,2025-07-19 14:00:00,CSCS2015,0.0,0.0,3.8874713e-20
1524,2025-07-19 14:30:00,CSCS2015,0.0,0.0,3.8867152e-20
1525,2025-07-19 15:00:00,CSCS2015,0.0,0.0,3.8860923e-20
1526,2025-07-19 15:30:00,CSCS2015,0.0,0.0,3.8855882e-20
1527,2025-07-19 16:00:00,CSCS2015,0.0,0.0,3.885203e-20
1528,2025-07-19 16:30:00,CSCS2015,0.0,0.0,3.8849216e-20
1529,2025-07-19 17:00:00,CSCS2015,0.0,0.0,3.884729e-20
1530,2025-07-19 17:30:00,CSCS2015,0.0,0.0,3.88461e-20
1531,2025-07-19 18:00:00,CSCS2015,0.0,0.0,3.884566e-20
1532,2025-07-19 18:30:00,CSCS2015,0.0,0.0,3.8845807e-20
1533,2025-07-19 19:00:00,CSCS2015,0.0,0.0,3.88464e-20
1534,2025-07-19 19:30:00,CSCS2015,0.0,0.0,3.884729e-20
1535,2025-07-19 20:00:00,CSCS2015,0.0,0.0,3.884862e-20
1536,2025-07-19 20:30:00,CSCS2015,0.0,0.0,3.8850253e-20
1537,2025-07-19 21:00:00,CSCS2015,0.0,0.0,3.885203e-20
1538,2025-07-19 21:30:00,CSCS2015,0.0,0.0,3.8853956e-20
1539,2025-07-19 22:00:00,CSCS2015,0.0,0.0,3.885603e-20
1540,2025-07-19 22:30:00,CSCS2015,0.0,0.0,3.8858108e-20
1541,2025-07-19 23:00:00,CSCS2015,0.0,0.0,3.886033e-20
1542,2025-07-19 23:30:00,CSCS2015,0.0,0.0,3.886241e-20
1543,2025-07-20 00:00:00,CSCS2015,0.0,0.0,3.8864483e-20
1544,2025-07-20 00:30:00,CSCS2015,0.0,0.0,3.886641e-20
1545,2025-07-20 01:00:00,CSCS2015,0.0,0.0,3.886819e-20
1546,2025-07-20 01:30:00,CSCS2015,0.0,0.0,3.886982e-20
1547,2025-07-20 02:00:00,CSCS2015,0.0,0.0,3.8871304e-20
1548,2025-07-20 02:30:00,CSCS2015,0.0,0.0,3.887249e-20
1549,2025-07-20 03:00:00,CSCS2015,0.0,0.0,3.8873673e-20
1550,2025-07-20 03:30:00,CSCS2015,0.0,0.0,3.8874267e-20
1551,2025-07-20 04:00:00,CSCS2015,0.0,0.0,3.887501e-20
1552,2025-07-20 04:30:00,CSCS2015,0.0,0.0,3.887516e-20
1553,2025-07-20 05:00:00,CSCS2015,0.0,0.0,3.8875305e-20
1554,2025-07-20 05:30:00,CSCS2015,0.0,0.0,3.887516e-20
1555,2025-07-20 06:00:00,CSCS2015,0.0,0.0,3.8874416e-20
1556,2025-07-20 06:30:00,CSCS2015,0.0,0.0,3.8873673e-20
1557,2025-07-20 07:00:00,CSCS2015,0.0,0.0,3.887249e-20
1558,2025-07-20 07:30:00,CSCS2015,0.0,0.0,3.8871004e-20
1559,2025-07-20 08:00:00,CSCS2015,0.0,0.0,3.8869372e-20
1560,2025-07-20 08:30:00,CSCS2015,0.0,0.0,3.8867446e-20
1561,2025-07-20 09:00:00,CSCS2015,0.0,0.0,3.8865075e-20
1562,2025-07-20 09:30:00,CSCS2015,0.0,0.0,3.886241e-20
1563,2025-07-20 10:00:00,CSCS2015,0.0,0.0,3.885944e-20
1564,2025-07-20 10:30:00,CSCS2015,0.0,0.0,3.8856182e-20
1565,2025-07-20 11:00:00,CSCS2015,0.0,0.0,3.8852625e-20
1566,2025-07-20 11:30:00,CSCS2015,0.0,0.0,3.884877e-20
1567,2025-07-20 12:00:00,CSCS2015,0.0,0.0,3.884477e-20
1568,2025-07-20 12:30:00,CSCS2015,0.0,0.0,3.8840472e-20
1569,2025-07-20 13:00:00,CSCS2015,0.0,0.0,3.8835732e-20
1570,2025-07-20 13:30:00,CSCS2015,0.0,0.0,3.883084e-20
1571,2025-07-20 14:00:00,CSCS2015,0.0,0.0,3.8825658e-20
1572,2025-07-20 14:30:00,CSCS2015,0.0,0.0,3.8820177e-20
1573,2025-07-20 15:00:00,CSCS2015,0.0,0.0,3.8814552e-20
1574,2025-07-20 15:30:00,CSCS2015,0.0,0.0,3.8808775e-20
1575,2025-07-20 16:00:00,CSCS2015,0.0,0.0,3.8802558e-20
1576,2025-07-20 16:30:00,CSCS2015,0.0,0.0,3.8796196e-20
1577,2025-07-20 17:00:00,CSCS2015,0.0,0.0,3.8789685e-20
1578,2025-07-20 17:30:00,CSCS2015,0.0,0.0,3.8782877e-20
1579,2025-07-20 18:00:00,CSCS2015,0.0,0.0,3.8775927e-20
1580,2025-07-20 18:30:00,CSCS2015,0.0,0.0,3.8768828e-20
1581,2025-07-20 19:00:00,CSCS2015,0.0,0.0,3.876143e-20
1582,2025-07-20 19:30:00,CSCS2015,0.0,0.0,3.8753893e-20
1583,2025-07-20 20:00:00,CSCS2015,0.0,0.0,3.874635e-20
1584,2025-07-20 20:30:00,CSCS2015,0.0,0.0,3.873852e-20
1585,2025-07-20 21:00:00,CSCS2015,0.0,0.0,3.8730538e-20
1586,2025-07-20 21:30:00,CSCS2015,0.0,0.0,3.8722415e-20
1587,2025-07-20 22:00:00,CSCS2015,0.0,0.0,3.8714292e-20
1588,2025-07-20 22:30:00,CSCS2015,0.0,0.0,3.8706023e-20
1589,2025-07-20 23:00:00,CSCS2015,0.0,0.0,3.8697606e-20
1590,2025-07-20 23:30:00,CSCS2015,0.0,0.0,3.8689047e-20
1591,2025-07-21 00:00:00,CSCS2015,0.0,0.0,3.8680487e-20
1592,2025-07-21 00:30:00,CSCS2015,0.0,0.0,3.8671783e-20
1593,2025-07-21 01:00:00,CSCS2015,0.0,0.0,3.866323e-20
1594,2025-07-21 01:30:00,CSCS2015,0.0,0.0,3.8654822e-20
1595,2025-07-21 02:00:00,CSCS2015,0.0,0.0,3.8646418e-20
1596,2025-07-21 02:30:00,CSCS2015,0.0,0.0,3.8638014e-20
1597,2025-07-21 03:00:00,CSCS2015,0.0,0.0,3.862976e-20
1598,2025-07-21 03:30:00,CSCS2015,0.0,0.0,3.8621806e-20
1599,2025-07-21 04:00:00,CSCS2015,0.0,0.0,3.8613705e-20
1600,2025-07-21 04:30:00,CSCS2015,0.0,0.0,3.860575e-20
1601,2025-07-21 05:00:00,CSCS2015,0.0,0.0,3.8597947e-20
1602,2025-07-21 05:30:00,CSCS2015,0.0,0.0,3.859029e-20
1603,2025-07-21 06:00:00,CSCS2015,0.0,0.0,3.8582783e-20
1604,2025-07-21 06:30:00,CSCS2015,0.0,0.0,3.8575277e-20
1605,2025-07-21 07:00:00,CSCS2015,0.0,0.0,3.856792e-20
1606,2025-07-21 07:30:00,CSCS2015,0.0,0.0,3.856086e-20
1607,2025-07-21 08:00:00,CSCS2015,0.0,0.0,3.8553945e-20
1608,2025-07-21 08:30:00,CSCS2015,0.0,0.0,3.8547182e-20
1609,2025-07-21 09:00:00,CSCS2015,0.0,0.0,3.8540565e-20
1610,2025-07-21 09:30:00,CSCS2015,0.0,0.0,3.8534096e-20
1611,2025-07-21 10:00:00,CSCS2015,0.0,0.0,3.8527924e-20
1612,2025-07-21 10:30:00,CSCS2015,0.0,0.0,3.852175e-20
